"","cocktail_id","generation","cocktail_no","solution_component_no","concentration","units","name","ph"
"3096","4f15c1c0eeaabc8234002e8e",8,"C1169",1,0.2,"M","Sodium nitrate",6.8
"3097","4f15c1c0eeaabc8234002e8e",8,"C1169",2,20,"% (w/v)","polyethylene glycol 3350",6.8
"3098","4f15c1c0eeaabc8234002e8f",8,"C1170",1,0.2,"M","Potassium nitrate",6.8
"3099","4f15c1c0eeaabc8234002e8f",8,"C1170",2,20,"% (w/v)","polyethylene glycol 3350",6.8
"3100","4f15c1c0eeaabc8234002e90",8,"C1171",1,0.2,"M","Ammonium nitrate",6.2
"3101","4f15c1c0eeaabc8234002e90",8,"C1171",2,20,"% (w/v)","polyethylene glycol 3350",6.2
"3102","4f15c1c0eeaabc8234002e91",8,"C1172",1,0.2,"M","Magnesium formate dihydrate",7
"3103","4f15c1c0eeaabc8234002e91",8,"C1172",2,20,"% (w/v)","polyethylene glycol 3350",7
"3104","4f15c1c0eeaabc8234002e92",8,"C1173",1,0.2,"M","Sodium formate",7
"3105","4f15c1c0eeaabc8234002e92",8,"C1173",2,20,"% (w/v)","polyethylene glycol 3350",7
"3106","4f15c1c0eeaabc8234002e93",8,"C1174",1,20,"% (w/v)","polyethylene glycol 3350",7.3
"3107","4f15c1c0eeaabc8234002e93",8,"C1174",2,0.2,"M","Potassium formate",7.3
"3108","4f15c1c0eeaabc8234002e94",8,"C1175",1,20,"% (w/v)","polyethylene glycol 3350",6.6
"3109","4f15c1c0eeaabc8234002e94",8,"C1175",2,0.2,"M","Ammonium formate",6.6
"3110","4f15c1c0eeaabc8234002e95",8,"C1176",1,20,"% (w/v)","polyethylene glycol 3350",7.9
"3111","4f15c1c0eeaabc8234002e95",8,"C1176",2,0.2,"M","Lithium acetate dihydrate",7.9
"3112","4f15c1c0eeaabc8234002e96",8,"C1177",1,0.2,"M","Magnesium acetate tetrahydrate",7.9
"3113","4f15c1c0eeaabc8234002e96",8,"C1177",2,20,"% (w/v)","polyethylene glycol 3350",7.9
"3114","4f15c1c0eeaabc8234002e97",8,"C1178",1,0.2,"M","Zinc acetate dihydrate",6.4
"3115","4f15c1c0eeaabc8234002e97",8,"C1178",2,20,"% (w/v)","polyethylene glycol 3350",6.4
"3116","4f15c1c0eeaabc8234002e98",8,"C1179",1,0.2,"M","Sodium acetate trihydrate",8
"3117","4f15c1c0eeaabc8234002e98",8,"C1179",2,20,"% (w/v)","polyethylene glycol 3350",8
"3118","4f15c1c0eeaabc8234002e99",8,"C1180",1,20,"% (w/v)","polyethylene glycol 3350",7.5
"3119","4f15c1c0eeaabc8234002e99",8,"C1180",2,0.2,"M","Calcium acetate hydrate",7.5
"3120","4f15c1c0eeaabc8234002e9a",8,"C1181",1,0.2,"M","Potassium acetate",8.1
"3121","4f15c1c0eeaabc8234002e9a",8,"C1181",2,20,"% (w/v)","polyethylene glycol 3350",8.1
"3122","4f15c1c0eeaabc8234002e9b",8,"C1182",1,0.2,"M","Ammonium acetate",7.1
"3123","4f15c1c0eeaabc8234002e9b",8,"C1182",2,20,"% (w/v)","polyethylene glycol 3350",7.1
"3124","4f15c1c0eeaabc8234002e9c",8,"C1183",1,0.2,"M","Lithium sulfate monohydrate",6
"3125","4f15c1c0eeaabc8234002e9c",8,"C1183",2,20,"% (w/v)","polyethylene glycol 3350",6
"3126","4f15c1c0eeaabc8234002e9d",8,"C1184",1,0.2,"M","Magnesium sulfate heptahydrate",6
"3127","4f15c1c0eeaabc8234002e9d",8,"C1184",2,20,"% (w/v)","polyethylene glycol 3350",6
"3128","4f15c1c0eeaabc8234002e9e",8,"C1185",1,20,"% (w/v)","polyethylene glycol 3350",6.7
"3129","4f15c1c0eeaabc8234002e9e",8,"C1185",2,0.2,"M","Sodium sulfate decahydrate",6.7
"3130","4f15c1c0eeaabc8234002e9f",8,"C1186",1,20,"% (w/v)","polyethylene glycol 3350",6.8
"3131","4f15c1c0eeaabc8234002e9f",8,"C1186",2,0.2,"M","Potassium sulfate",6.8
"3132","4f15c1c0eeaabc8234002ea0",8,"C1187",1,0.2,"M","Ammonium sulfate",6
"3133","4f15c1c0eeaabc8234002ea0",8,"C1187",2,20,"% (w/v)","polyethylene glycol 3350",6
"3134","4f15c1c0eeaabc8234002ea1",8,"C1188",1,20,"% (w/v)","polyethylene glycol 3350",7.2
"3135","4f15c1c0eeaabc8234002ea1",8,"C1188",2,0.2,"M","di-sodium tartrate dihydrate",7.2
"3136","4f15c1c0eeaabc8234002ea2",8,"C1189",1,0.2,"M","Potassium sodium tartrate tetrahydrate",7.4
"3137","4f15c1c0eeaabc8234002ea2",8,"C1189",2,20,"% (w/v)","polyethylene glycol 3350",7.4
"3138","4f15c1c0eeaabc8234002ea3",8,"C1190",1,0.2,"M","di-Ammonium Tartrate",6.6
"3139","4f15c1c0eeaabc8234002ea3",8,"C1190",2,20,"% (w/v)","polyethylene glycol 3350",6.6
"3140","4f15c1c0eeaabc8234002ea4",8,"C1191",1,0.2,"M","Sodium phosphate monobasic monohydrate",4.7
"3141","4f15c1c0eeaabc8234002ea4",8,"C1191",2,20,"% (w/v)","polyethylene glycol 3350",4.7
"3142","4f15c1c0eeaabc8234002ea5",8,"C1192",1,20,"% (w/v)","polyethylene glycol 3350",9.1
"3143","4f15c1c0eeaabc8234002ea5",8,"C1192",2,0.2,"M","di-sodium hydrogen phosphate dihydrate",9.1
"3144","4f15c1c0eeaabc8234002ea6",8,"C1193",1,0.2,"M","Potassium phosphate monobasic",4.8
"3145","4f15c1c0eeaabc8234002ea6",8,"C1193",2,20,"% (w/v)","polyethylene glycol 3350",4.8
"3146","4f15c1c0eeaabc8234002ea7",8,"C1194",1,0.2,"M","Potassium phosphate dibasic trihydrate",9.2
"3147","4f15c1c0eeaabc8234002ea7",8,"C1194",2,20,"% (w/v)","polyethylene glycol 3350",9.2
"3148","4f15c1c0eeaabc8234002ea8",8,"C1195",1,0.2,"M","Ammonium phosphate monobasic",4.6
"3149","4f15c1c0eeaabc8234002ea8",8,"C1195",2,20,"% (w/v)","polyethylene glycol 3350",4.6
"3150","4f15c1c0eeaabc8234002ea9",8,"C1196",1,0.2,"M","Ammonium phosphate dibasic",8
"3151","4f15c1c0eeaabc8234002ea9",8,"C1196",2,20,"% (w/v)","polyethylene glycol 3350",8
"3152","4f15c1c0eeaabc8234002eaa",8,"C1197",1,20,"% (w/v)","polyethylene glycol 3350",8.4
"3153","4f15c1c0eeaabc8234002eaa",8,"C1197",2,0.2,"M","tri-lithium citrate tetrahydrate",8.4
"3154","4f15c1c0eeaabc8234002eab",8,"C1198",1,0.2,"M","Sodium citrate tribasic dihydrate",8.3
"3155","4f15c1c0eeaabc8234002eab",8,"C1198",2,20,"% (w/v)","polyethylene glycol 3350",8.3
"3156","4f15c1c0eeaabc8234002eac",8,"C1199",1,20,"% (w/v)","polyethylene glycol 3350",8.3
"3157","4f15c1c0eeaabc8234002eac",8,"C1199",2,0.2,"M","tri-potassium citrate monohydrate",8.3
"3158","4f15c1c0eeaabc8234002ead",8,"C1200",1,0.2,"M","di-Ammonium hydrogen citrate",5.1
"3159","4f15c1c0eeaabc8234002ead",8,"C1200",2,20,"% (w/v)","polyethylene glycol 3350",5.1
"3160","4f15c1c0eeaabc8234002eae",8,"C1201",1,0.1,"M","Sodium Malonate",4
"3161","4f15c1c0eeaabc8234002eae",8,"C1201",2,12,"% (w/v)","polyethylene glycol 3350",4
"3162","4f15c1c0eeaabc8234002eaf",8,"C1202",1,0.2,"M","Sodium Malonate",4
"3163","4f15c1c0eeaabc8234002eaf",8,"C1202",2,20,"% (w/v)","polyethylene glycol 3350",4
"3164","4f15c1c0eeaabc8234002eb0",8,"C1203",1,0.1,"M","Sodium Malonate",5
"3165","4f15c1c0eeaabc8234002eb0",8,"C1203",2,12,"% (w/v)","polyethylene glycol 3350",5
"3166","4f15c1c0eeaabc8234002eb1",8,"C1204",1,0.2,"M","Sodium Malonate",5
"3167","4f15c1c0eeaabc8234002eb1",8,"C1204",2,20,"% (w/v)","polyethylene glycol 3350",5
"3168","4f15c1c0eeaabc8234002eb2",8,"C1205",1,0.1,"M","Sodium Malonate",6
"3169","4f15c1c0eeaabc8234002eb2",8,"C1205",2,12,"% (w/v)","polyethylene glycol 3350",6
"3170","4f15c1c0eeaabc8234002eb3",8,"C1206",1,0.2,"M","Sodium Malonate",6
"3171","4f15c1c0eeaabc8234002eb3",8,"C1206",2,20,"% (w/v)","polyethylene glycol 3350",6
"3172","4f15c1c0eeaabc8234002eb4",8,"C1207",1,0.1,"M","Sodium Malonate",7
"3173","4f15c1c0eeaabc8234002eb4",8,"C1207",2,12,"% (w/v)","polyethylene glycol 3350",7
"3174","4f15c1c0eeaabc8234002eb5",8,"C1208",1,0.2,"M","Sodium Malonate",7
"3175","4f15c1c0eeaabc8234002eb5",8,"C1208",2,20,"% (w/v)","polyethylene glycol 3350",7
"3176","4f15c1c0eeaabc8234002eb6",8,"C1209",1,12,"% (w/v)","polyethylene glycol 3350",4
"3177","4f15c1c0eeaabc8234002eb6",8,"C1209",2,4,"% (v/v)","Tacsimate",4
"3178","4f15c1c0eeaabc8234002eb7",8,"C1210",1,20,"% (w/v)","polyethylene glycol 3350",4
"3179","4f15c1c0eeaabc8234002eb7",8,"C1210",2,8,"% (v/v)","Tacsimate",4
"3180","4f15c1c0eeaabc8234002eb8",8,"C1211",1,12,"% (w/v)","polyethylene glycol 3350",5
"3181","4f15c1c0eeaabc8234002eb8",8,"C1211",2,4,"% (v/v)","Tacsimate",5
"3182","4f15c1c0eeaabc8234002eb9",8,"C1212",1,20,"% (w/v)","polyethylene glycol 3350",5
"3183","4f15c1c0eeaabc8234002eb9",8,"C1212",2,8,"% (v/v)","Tacsimate",5
"3184","4f15c1c0eeaabc8234002eba",8,"C1213",1,12,"% (w/v)","polyethylene glycol 3350",6
"3185","4f15c1c0eeaabc8234002eba",8,"C1213",2,4,"% (v/v)","Tacsimate",6
"3186","4f15c1c0eeaabc8234002ebb",8,"C1214",1,20,"% (w/v)","polyethylene glycol 3350",6
"3187","4f15c1c0eeaabc8234002ebb",8,"C1214",2,8,"% (v/v)","Tacsimate",6
"3188","4f15c1c0eeaabc8234002ebc",8,"C1215",1,12,"% (w/v)","polyethylene glycol 3350",7
"3189","4f15c1c0eeaabc8234002ebc",8,"C1215",2,4,"% (v/v)","Tacsimate",7
"3190","4f15c1c0eeaabc8234002ebd",8,"C1216",1,20,"% (w/v)","polyethylene glycol 3350",7
"3191","4f15c1c0eeaabc8234002ebd",8,"C1216",2,8,"% (v/v)","Tacsimate",7
"3192","4f15c1c0eeaabc8234002ebe",8,"C1217",1,12,"% (w/v)","polyethylene glycol 3350",8
"3193","4f15c1c0eeaabc8234002ebe",8,"C1217",2,4,"% (v/v)","Tacsimate",8
"3194","4f15c1c0eeaabc8234002ebf",8,"C1218",1,20,"% (w/v)","polyethylene glycol 3350",8
"3195","4f15c1c0eeaabc8234002ebf",8,"C1218",2,8,"% (v/v)","Tacsimate",8
"3196","4f15c1c0eeaabc8234002ec0",8,"C1219",1,0.1,"M","Succinic Acid",7
"3197","4f15c1c0eeaabc8234002ec0",8,"C1219",2,12,"% (w/v)","polyethylene glycol 3350",7
"3198","4f15c1c0eeaabc8234002ec1",8,"C1220",1,0.2,"M","Succinic Acid",7
"3199","4f15c1c0eeaabc8234002ec1",8,"C1220",2,20,"% (w/v)","polyethylene glycol 3350",7
"3200","4f15c1c0eeaabc8234002ec2",8,"C1221",1,0.1,"M","tri-Ammonium Citrate",7
"3201","4f15c1c0eeaabc8234002ec2",8,"C1221",2,12,"% (w/v)","polyethylene glycol 3350",7
"3202","4f15c1c0eeaabc8234002ec3",8,"C1222",1,0.2,"M","tri-Ammonium Citrate",7
"3203","4f15c1c0eeaabc8234002ec3",8,"C1222",2,20,"% (w/v)","polyethylene glycol 3350",7
"3204","4f15c1c0eeaabc8234002ec4",8,"C1223",1,0.1,"M","DL-Malic acid",7
"3205","4f15c1c0eeaabc8234002ec4",8,"C1223",2,12,"% (w/v)","polyethylene glycol 3350",7
"3206","4f15c1c0eeaabc8234002ec5",8,"C1224",1,0.2,"M","DL-Malic acid",7
"3207","4f15c1c0eeaabc8234002ec5",8,"C1224",2,20,"% (w/v)","polyethylene glycol 3350",7
"3208","4f15c1c0eeaabc8234002ec6",8,"C1225",1,0.1,"M","Sodium acetate trihydrate",7
"3209","4f15c1c0eeaabc8234002ec6",8,"C1225",2,12,"% (w/v)","polyethylene glycol 3350",7
"3210","4f15c1c0eeaabc8234002ec7",8,"C1226",1,0.2,"M","Sodium acetate trihydrate",7
"3211","4f15c1c0eeaabc8234002ec7",8,"C1226",2,20,"% (w/v)","polyethylene glycol 3350",7
"3212","4f15c1c0eeaabc8234002ec8",8,"C1227",1,0.1,"M","Sodium formate",7
"3213","4f15c1c0eeaabc8234002ec8",8,"C1227",2,12,"% (w/v)","polyethylene glycol 3350",7
"3214","4f15c1c0eeaabc8234002ec9",8,"C1228",1,0.2,"M","Sodium formate",7
"3215","4f15c1c0eeaabc8234002ec9",8,"C1228",2,20,"% (w/v)","polyethylene glycol 3350",7
"3216","4f15c1c0eeaabc8234002eca",8,"C1229",1,0.1,"M","di-Ammonium Tartrate",7
"3217","4f15c1c0eeaabc8234002eca",8,"C1229",2,12,"% (w/v)","polyethylene glycol 3350",7
"3218","4f15c1c0eeaabc8234002ecb",8,"C1230",1,0.2,"M","di-Ammonium Tartrate",7
"3219","4f15c1c0eeaabc8234002ecb",8,"C1230",2,20,"% (w/v)","polyethylene glycol 3350",7
"3220","4f15c1c0eeaabc8234002ecc",8,"C1231",1,0.1,"M","Sodium acetate trihydrate",4.6
"3221","4f15c1c0eeaabc8234002ecc",8,"C1231",2,16,"% (w/v)","polyethylene glycol 3350",4.6
"3222","4f15c1c0eeaabc8234002ecc",8,"C1231",3,2,"% (v/v)","Tacsimate",4
"3223","4f15c1c0eeaabc8234002ecd",8,"C1232",1,0.1,"M","Sodium citrate tribasic dihydrate",5.6
"3224","4f15c1c0eeaabc8234002ecd",8,"C1232",2,16,"% (w/v)","polyethylene glycol 3350",5.6
"3225","4f15c1c0eeaabc8234002ecd",8,"C1232",3,2,"% (v/v)","Tacsimate",5
"3226","4f15c1c0eeaabc8234002ece",8,"C1233",1,0.1,"M","Bis-Tris",6.5
"3227","4f15c1c0eeaabc8234002ece",8,"C1233",2,20,"% (w/v)","polyethylene glycol 3350",6.5
"3228","4f15c1c0eeaabc8234002ece",8,"C1233",3,2,"% (v/v)","Tacsimate",6
"3229","4f15c1c0eeaabc8234002ecf",8,"C1234",1,0.1,"M","HEPES",7.5
"3230","4f15c1c0eeaabc8234002ecf",8,"C1234",2,20,"% (w/v)","polyethylene glycol 3350",7.5
"3231","4f15c1c0eeaabc8234002ecf",8,"C1234",3,2,"% (v/v)","Tacsimate",7
"3232","4f15c1c0eeaabc8234002ed0",8,"C1235",1,0.1,"M","Tris",8.5
"3233","4f15c1c0eeaabc8234002ed0",8,"C1235",2,16,"% (w/v)","polyethylene glycol 3350",8.5
"3234","4f15c1c0eeaabc8234002ed0",8,"C1235",3,2,"% (v/v)","Tacsimate",8
"3235","4f15c1c0eeaabc8234002ed1",8,"C1236",1,0.07,"M","Citric acid",3.4
"3236","4f15c1c0eeaabc8234002ed1",8,"C1236",2,0.03,"M","Bis-Tris Propane",3.4
"3237","4f15c1c0eeaabc8234002ed1",8,"C1236",3,16,"% (w/v)","polyethylene glycol 3350",3.4
"3238","4f15c1c0eeaabc8234002ed2",8,"C1237",1,0.06,"M","Citric acid",4.1
"3239","4f15c1c0eeaabc8234002ed2",8,"C1237",2,0.04,"M","Bis-Tris Propane",4.1
"3240","4f15c1c0eeaabc8234002ed2",8,"C1237",3,16,"% (w/v)","polyethylene glycol 3350",4.1
"3241","4f15c1c0eeaabc8234002ed3",8,"C1238",1,0.05,"M","Citric acid",5
"3242","4f15c1c0eeaabc8234002ed3",8,"C1238",2,0.05,"M","Bis-Tris Propane",5
"3243","4f15c1c0eeaabc8234002ed3",8,"C1238",3,16,"% (w/v)","polyethylene glycol 3350",5
"3244","4f15c1c0eeaabc8234002ed4",8,"C1239",1,0.04,"M","Citric acid",6.4
"3245","4f15c1c0eeaabc8234002ed4",8,"C1239",2,0.06,"M","Bis-Tris Propane",6.4
"3246","4f15c1c0eeaabc8234002ed4",8,"C1239",3,20,"% (w/v)","polyethylene glycol 3350",6.4
"3247","4f15c1c0eeaabc8234002ed5",8,"C1240",1,0.03,"M","Citric acid",7.6
"3248","4f15c1c0eeaabc8234002ed5",8,"C1240",2,0.07,"M","Bis-Tris Propane",7.6
"3249","4f15c1c0eeaabc8234002ed5",8,"C1240",3,20,"% (w/v)","polyethylene glycol 3350",7.6
"3250","4f15c1c0eeaabc8234002ed6",8,"C1241",1,0.02,"M","Citric acid",8.8
"3251","4f15c1c0eeaabc8234002ed6",8,"C1241",2,0.08,"M","Bis-Tris Propane",8.8
"3252","4f15c1c0eeaabc8234002ed6",8,"C1241",3,16,"% (w/v)","polyethylene glycol 3350",8.8
"3253","4f15c1c0eeaabc8234002ed7",8,"C1242",1,0.02,"M","Calcium chloride dihydrate",NA
"3254","4f15c1c0eeaabc8234002ed7",8,"C1242",2,20,"% (w/v)","polyethylene glycol 3350",NA
"3255","4f15c1c0eeaabc8234002ed7",8,"C1242",3,0.02,"M","Cobalt(II) chloride hexahydrate",NA
"3256","4f15c1c0eeaabc8234002ed7",8,"C1242",4,0.02,"M","Cadmium chloride dihydrate",NA
"3257","4f15c1c0eeaabc8234002ed8",8,"C1243",1,0.02,"M","Magnesium chloride hexahydrate",7
"3258","4f15c1c0eeaabc8234002ed8",8,"C1243",2,0.1,"M","HEPES-Na",7
"3259","4f15c1c0eeaabc8234002ed8",8,"C1243",3,20,"% (w/v)","polyethylene glycol 3350",7
"3260","4f15c1c0eeaabc8234002ed8",8,"C1243",4,0.02,"M","Nickel(II) chloride hexahydrate",7
"3261","4f15c1c0eeaabc8234002ed9",8,"C1244",1,20,"% (w/v)","polyethylene glycol 3350",NA
"3262","4f15c1c0eeaabc8234002ed9",8,"C1244",2,0.02,"M","Zinc chloride",NA
"3263","4f15c1c0eeaabc8234002eda",8,"C1245",1,15,"% (w/v)","polyethylene glycol 3350",NA
"3264","4f15c1c0eeaabc8234002eda",8,"C1245",2,0.15,"M","Cesium chloride",NA
"3265","4f15c1c0eeaabc8234002edb",8,"C1246",1,0.2,"M","Sodium bromide",NA
"3266","4f15c1c0eeaabc8234002edb",8,"C1246",2,20,"% (w/v)","polyethylene glycol 3350",NA
"3267","4f15c1c0eeaabc8234002edc",8,"C1247",1,0.05,"M","HEPES-Na",7
"3268","4f15c1c0eeaabc8234002edc",8,"C1247",2,12,"% (w/v)","polyethylene glycol 3350",7
"3269","4f15c1c0eeaabc8234002edc",8,"C1247",3,1,"% (w/v)","Tryptone",7
"3270","4f15c1c0eeaabc8234002edd",8,"C1248",1,0.05,"M","HEPES-Na",7
"3271","4f15c1c0eeaabc8234002edd",8,"C1248",2,20,"% (w/v)","polyethylene glycol 3350",7
"3272","4f15c1c0eeaabc8234002edd",8,"C1248",3,1,"% (w/v)","Tryptone",7
"3273","4f15c1c0eeaabc8234002ede",8,"C1249",1,0.02,"M","Calcium chloride dihydrate",4.6
"3274","4f15c1c0eeaabc8234002ede",8,"C1249",2,0.1,"M","Sodium acetate trihydrate",4.6
"3275","4f15c1c0eeaabc8234002ede",8,"C1249",3,30,"% (v/v)","MPD",4.6
"3276","4f15c1c0eeaabc8234002edf",8,"C1250",1,0.4,"M","Potassium sodium tartrate tetrahydrate",8.4
"3277","4f15c1c0eeaabc8234002ee0",8,"C1251",1,0.4,"M","Ammonium phosphate monobasic",4.2
"3278","4f15c1c0eeaabc8234002ee1",8,"C1252",1,2,"M","Ammonium sulfate",8.5
"3279","4f15c1c0eeaabc8234002ee1",8,"C1252",2,0.1,"M","Tris HCl",8.5
"3280","4f15c1c0eeaabc8234002ee2",8,"C1253",1,0.2,"M","Sodium citrate tribasic dihydrate",7.5
"3281","4f15c1c0eeaabc8234002ee2",8,"C1253",2,30,"% (v/v)","MPD",7.5
"3282","4f15c1c0eeaabc8234002ee2",8,"C1253",3,0.1,"M","HEPES-Na",7.5
"3283","4f15c1c0eeaabc8234002ee3",8,"C1254",1,0.2,"M","Magnesium chloride hexahydrate",8.5
"3284","4f15c1c0eeaabc8234002ee3",8,"C1254",2,0.1,"M","Tris HCl",8.5
"3285","4f15c1c0eeaabc8234002ee3",8,"C1254",3,30,"% (w/v)","polyethylene glycol 4000",8.5
"3286","4f15c1c0eeaabc8234002ee4",8,"C1255",1,1.4,"M","Sodium acetate trihydrate",6.5
"3287","4f15c1c0eeaabc8234002ee4",8,"C1255",2,0.1,"M","Sodium cacodylate trihydrate",6.5
"3288","4f15c1c0eeaabc8234002ee5",8,"C1256",1,0.2,"M","Sodium citrate tribasic dihydrate",6.5
"3289","4f15c1c0eeaabc8234002ee5",8,"C1256",2,30,"% (v/v)","Iso-propanol",6.5
"3290","4f15c1c0eeaabc8234002ee5",8,"C1256",3,0.1,"M","Sodium cacodylate trihydrate",6.5
"3291","4f15c1c0eeaabc8234002ee6",8,"C1257",1,0.1,"M","Sodium citrate tribasic dihydrate",5.6
"3292","4f15c1c0eeaabc8234002ee6",8,"C1257",2,30,"% (w/v)","polyethylene glycol 4000",5.6
"3293","4f15c1c0eeaabc8234002ee6",8,"C1257",3,0.2,"M","Ammonium acetate",5.6
"3294","4f15c1c0eeaabc8234002ee7",8,"C1258",1,0.1,"M","Sodium acetate trihydrate",4.6
"3295","4f15c1c0eeaabc8234002ee7",8,"C1258",2,30,"% (w/v)","polyethylene glycol 4000",4.6
"3296","4f15c1c0eeaabc8234002ee7",8,"C1258",3,0.2,"M","Ammonium acetate",4.6
"3297","4f15c1c0eeaabc8234002ee8",8,"C1259",1,1,"M","Ammonium phosphate monobasic",5.6
"3298","4f15c1c0eeaabc8234002ee8",8,"C1259",2,0.1,"M","Sodium citrate tribasic dihydrate",5.6
"3299","4f15c1c0eeaabc8234002ee9",8,"C1260",1,0.2,"M","Magnesium chloride hexahydrate",7.5
"3300","4f15c1c0eeaabc8234002ee9",8,"C1260",2,0.1,"M","HEPES-Na",7.5
"3301","4f15c1c0eeaabc8234002ee9",8,"C1260",3,30,"% (v/v)","Iso-propanol",7.5
"3302","4f15c1c0eeaabc8234002eea",8,"C1261",1,0.2,"M","Sodium citrate tribasic dihydrate",8.5
"3303","4f15c1c0eeaabc8234002eea",8,"C1261",2,0.1,"M","Tris HCl",8.5
"3304","4f15c1c0eeaabc8234002eea",8,"C1261",3,30,"% (v/v)","polyethylene glycol 400",8.5
"3305","4f15c1c0eeaabc8234002eeb",8,"C1262",1,0.2,"M","Calcium chloride dihydrate",7.5
"3306","4f15c1c0eeaabc8234002eeb",8,"C1262",2,28,"% (v/v)","polyethylene glycol 400",7.5
"3307","4f15c1c0eeaabc8234002eeb",8,"C1262",3,0.1,"M","HEPES-Na",7.5
"3308","4f15c1c0eeaabc8234002eec",8,"C1263",1,0.2,"M","Ammonium sulfate",6.5
"3309","4f15c1c0eeaabc8234002eec",8,"C1263",2,30,"% (w/v)","polyethylene glycol 8000",6.5
"3310","4f15c1c0eeaabc8234002eec",8,"C1263",3,0.1,"M","Sodium cacodylate trihydrate",6.5
"3311","4f15c1c0eeaabc8234002eed",8,"C1264",1,1.5,"M","Lithium sulfate monohydrate",7.5
"3312","4f15c1c0eeaabc8234002eed",8,"C1264",2,0.1,"M","HEPES-Na",7.5
"3313","4f15c1c0eeaabc8234002eee",8,"C1265",1,0.2,"M","Lithium sulfate monohydrate",8.5
"3314","4f15c1c0eeaabc8234002eee",8,"C1265",2,0.1,"M","Tris HCl",8.5
"3315","4f15c1c0eeaabc8234002eee",8,"C1265",3,30,"% (w/v)","polyethylene glycol 4000",8.5
"3316","4f15c1c0eeaabc8234002eef",8,"C1266",1,0.2,"M","Magnesium acetate tetrahydrate",6.5
"3317","4f15c1c0eeaabc8234002eef",8,"C1266",2,20,"% (w/v)","polyethylene glycol 8000",6.5
"3318","4f15c1c0eeaabc8234002eef",8,"C1266",3,0.1,"M","Sodium cacodylate trihydrate",6.5
"3319","4f15c1c0eeaabc8234002ef0",8,"C1267",1,0.1,"M","Tris HCl",8.5
"3320","4f15c1c0eeaabc8234002ef0",8,"C1267",2,30,"% (v/v)","Iso-propanol",8.5
"3321","4f15c1c0eeaabc8234002ef0",8,"C1267",3,0.2,"M","Ammonium acetate",8.5
"3322","4f15c1c0eeaabc8234002ef1",8,"C1268",1,0.2,"M","Ammonium sulfate",4.6
"3323","4f15c1c0eeaabc8234002ef1",8,"C1268",2,0.1,"M","Sodium acetate trihydrate",4.6
"3324","4f15c1c0eeaabc8234002ef1",8,"C1268",3,25,"% (w/v)","polyethylene glycol 4000",4.6
"3325","4f15c1c0eeaabc8234002ef2",8,"C1269",1,0.2,"M","Magnesium acetate tetrahydrate",6.5
"3326","4f15c1c0eeaabc8234002ef2",8,"C1269",2,30,"% (v/v)","MPD",6.5
"3327","4f15c1c0eeaabc8234002ef2",8,"C1269",3,0.1,"M","Sodium cacodylate trihydrate",6.5
"3328","4f15c1c0eeaabc8234002ef3",8,"C1270",1,0.2,"M","Sodium acetate trihydrate",8.5
"3329","4f15c1c0eeaabc8234002ef3",8,"C1270",2,0.1,"M","Tris HCl",8.5
"3330","4f15c1c0eeaabc8234002ef3",8,"C1270",3,30,"% (w/v)","polyethylene glycol 4000",8.5
"3331","4f15c1c0eeaabc8234002ef4",8,"C1271",1,0.2,"M","Magnesium chloride hexahydrate",7.5
"3332","4f15c1c0eeaabc8234002ef4",8,"C1271",2,30,"% (v/v)","polyethylene glycol 400",7.5
"3333","4f15c1c0eeaabc8234002ef4",8,"C1271",3,0.1,"M","HEPES-Na",7.5
"3334","4f15c1c0eeaabc8234002ef5",8,"C1272",1,0.2,"M","Calcium chloride dihydrate",4.6
"3335","4f15c1c0eeaabc8234002ef5",8,"C1272",2,0.1,"M","Sodium acetate trihydrate",4.6
"3336","4f15c1c0eeaabc8234002ef5",8,"C1272",3,20,"% (v/v)","Iso-propanol",4.6
"3337","4f15c1c0eeaabc8234002ef6",8,"C1273",1,1,"M","Sodium acetate trihydrate",6.5
"3338","4f15c1c0eeaabc8234002ef6",8,"C1273",2,0.1,"M","Imidazole",6.5
"3339","4f15c1c0eeaabc8234002ef7",8,"C1274",1,0.1,"M","Sodium citrate tribasic dihydrate",5.6
"3340","4f15c1c0eeaabc8234002ef7",8,"C1274",2,30,"% (v/v)","MPD",5.6
"3341","4f15c1c0eeaabc8234002ef7",8,"C1274",3,0.2,"M","Ammonium acetate",5.6
"3342","4f15c1c0eeaabc8234002ef8",8,"C1275",1,0.2,"M","Sodium citrate tribasic dihydrate",7.5
"3343","4f15c1c0eeaabc8234002ef8",8,"C1275",2,0.1,"M","HEPES-Na",7.5
"3344","4f15c1c0eeaabc8234002ef8",8,"C1275",3,20,"% (v/v)","Iso-propanol",7.5
"3345","4f15c1c0eeaabc8234002ef9",8,"C1276",1,0.2,"M","Sodium acetate trihydrate",6.5
"3346","4f15c1c0eeaabc8234002ef9",8,"C1276",2,30,"% (w/v)","polyethylene glycol 8000",6.5
"3347","4f15c1c0eeaabc8234002ef9",8,"C1276",3,0.1,"M","Sodium cacodylate trihydrate",6.5
"3348","4f15c1c0eeaabc8234002efa",8,"C1277",1,0.1,"M","HEPES-Na",7.5
"3349","4f15c1c0eeaabc8234002efa",8,"C1277",2,0.8,"M","Potassium sodium tartrate tetrahydrate",7.5
"3350","4f15c1c0eeaabc8234002efb",8,"C1278",1,0.2,"M","Ammonium sulfate",5.4
