cocktail_id,generation,cocktail_no,solution_component_no,concentration,units,name,ph
4f15c1c0eeaabc8234002af8,8,C0251,2,0.08,M,"Tris HCl",8.5
4f15c1c0eeaabc8234002af8,8,C0251,3,24,"% (w/v)","polyethylene glycol 4000",8.5
4f15c1c0eeaabc8234002af8,8,C0251,4,20,"% (v/v)","Glycerol anhydrous",8.5
4f15c1c0eeaabc8234002af9,8,C0252,1,0.98,M,"Sodium acetate trihydrate",6.5
4f15c1c0eeaabc8234002af9,8,C0252,2,30,"% (v/v)","Glycerol anhydrous",6.5
4f15c1c0eeaabc8234002af9,8,C0252,3,0.07,M,"Sodium cacodylate trihydrate",6.5
4f15c1c0eeaabc8234002afa,8,C0253,1,0.1,M,"Lithium bromide",7
4f15c1c0eeaabc8234002afa,8,C0253,2,0.1,M,"Bis-Tris Propane",7
4f15c1c0eeaabc8234002afa,8,C0253,3,20,"% (w/v)","polyethylene glycol 20000",7
4f15c1c0eeaabc8234002afb,8,C0254,1,0.1,M,"Lithium bromide",9
4f15c1c0eeaabc8234002afb,8,C0254,2,0.1,M,TAPS,9
4f15c1c0eeaabc8234002afb,8,C0254,3,20,"% (w/v)","polyethylene glycol 20000",9
4f15c1c0eeaabc8234002afc,8,C0255,1,0.1,M,"Lithium chloride",9
4f15c1c0eeaabc8234002afc,8,C0255,2,0.1,M,TAPS,9
4f15c1c0eeaabc8234002afc,8,C0255,3,20,"% (w/v)","polyethylene glycol 20000",9
4f15c1c0eeaabc8234002afd,8,C0256,1,0.1,M,"Lithium chloride",5
4f15c1c0eeaabc8234002afd,8,C0256,2,0.1,M,"Sodium acetate trihydrate",5
4f15c1c0eeaabc8234002afd,8,C0256,3,20,"% (w/v)","polyethylene glycol 20000",5
4f15c1c0eeaabc8234002afe,8,C0257,1,0.1,M,"Lithium chloride",10
4f15c1c0eeaabc8234002afe,8,C0257,2,0.1,M,CAPS,10
4f15c1c0eeaabc8234002afe,8,C0257,3,20,"% (w/v)","polyethylene glycol 20000",10
4f15c1c0eeaabc8234002aff,8,C0258,1,0.1,M,"Lithium chloride",6
4f15c1c0eeaabc8234002aff,8,C0258,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002aff,8,C0258,3,20,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b00,8,C0259,1,0.1,M,"Magnesium acetate tetrahydrate",9
4f15c1c0eeaabc8234002b00,8,C0259,2,0.1,M,TAPS,9
4f15c1c0eeaabc8234002b00,8,C0259,3,20,"% (w/v)","polyethylene glycol 20000",9
4f15c1c0eeaabc8234002b01,8,C0260,1,0.1,M,"Magnesium chloride hexahydrate",8
4f15c1c0eeaabc8234002b01,8,C0260,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b01,8,C0260,3,20,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b02,8,C0261,1,0.1,M,"Magnesium chloride hexahydrate",4.2
4f15c1c0eeaabc8234002b02,8,C0261,2,0.1,M,"Sodium citrate tribasic dihydrate",4.2
4f15c1c0eeaabc8234002b02,8,C0261,3,20,"% (w/v)","polyethylene glycol 20000",4.2
4f15c1c0eeaabc8234002b03,8,C0262,1,0.1,M,"Magnesium chloride hexahydrate",7
4f15c1c0eeaabc8234002b03,8,C0262,2,0.1,M,"Bis-Tris Propane",7
4f15c1c0eeaabc8234002b03,8,C0262,3,20,"% (w/v)","polyethylene glycol 20000",7
4f15c1c0eeaabc8234002b04,8,C0263,1,0.14,M,"Sodium citrate tribasic dihydrate",6.5
4f15c1c0eeaabc8234002b04,8,C0263,2,30,"% (v/v)","Glycerol anhydrous",6.5
4f15c1c0eeaabc8234002b04,8,C0263,3,21,"% (v/v)",Iso-propanol,6.5
4f15c1c0eeaabc8234002b04,8,C0263,4,0.07,M,"Sodium cacodylate trihydrate",6.5
4f15c1c0eeaabc8234002b05,8,C0264,1,0.1,M,"Manganese chloride tetrahydrate",6
4f15c1c0eeaabc8234002b05,8,C0264,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002b05,8,C0264,3,20,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b06,8,C0265,1,0.1,M,"Manganese chloride tetrahydrate",4.2
4f15c1c0eeaabc8234002b06,8,C0265,2,0.1,M,"Sodium citrate tribasic dihydrate",4.2
4f15c1c0eeaabc8234002b06,8,C0265,3,20,"% (w/v)","polyethylene glycol 20000",4.2
4f15c1c0eeaabc8234002b07,8,C0266,1,0.1,M,"Potassium acetate",7.5
4f15c1c0eeaabc8234002b07,8,C0266,2,0.1,M,HEPES,7.5
4f15c1c0eeaabc8234002b07,8,C0266,3,20,"% (w/v)","polyethylene glycol 20000",7.5
4f15c1c0eeaabc8234002b08,8,C0267,1,0.1,M,"Potassium acetate",7
4f15c1c0eeaabc8234002b08,8,C0267,2,0.1,M,"Bis-Tris Propane",7
4f15c1c0eeaabc8234002b08,8,C0267,3,20,"% (w/v)","polyethylene glycol 20000",7
4f15c1c0eeaabc8234002b09,8,C0268,1,0.1,M,"Potassium acetate",8
4f15c1c0eeaabc8234002b09,8,C0268,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b09,8,C0268,3,20,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b0a,8,C0269,1,0.1,M,"Potassium acetate",6
4f15c1c0eeaabc8234002b0a,8,C0269,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002b0a,8,C0269,3,20,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b0b,8,C0270,1,0.1,M,"Potassium bromide",7.5
4f15c1c0eeaabc8234002b0b,8,C0270,2,0.1,M,HEPES,7.5
4f15c1c0eeaabc8234002b0b,8,C0270,3,20,"% (w/v)","polyethylene glycol 20000",7.5
4f15c1c0eeaabc8234002b0c,8,C0271,1,0.1,M,"Potassium bromide",5
4f15c1c0eeaabc8234002b0c,8,C0271,2,0.1,M,"Sodium acetate trihydrate",5
4f15c1c0eeaabc8234002b0c,8,C0271,3,20,"% (w/v)","polyethylene glycol 20000",5
4f15c1c0eeaabc8234002b0d,8,C0272,1,0.1,M,"Potassium bromide",8
4f15c1c0eeaabc8234002b0d,8,C0272,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b0d,8,C0272,3,20,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b0e,8,C0273,1,0.1,M,"Potassium carbonate",9
4f15c1c0eeaabc8234002b0e,8,C0273,2,0.1,M,TAPS,9
4f15c1c0eeaabc8234002b0e,8,C0273,3,20,"% (w/v)","polyethylene glycol 20000",9
4f15c1c0eeaabc8234002b0f,8,C0274,1,0.1,M,"Potassium carbonate",5
4f15c1c0eeaabc8234002b0f,8,C0274,2,0.1,M,"Sodium acetate trihydrate",5
4f15c1c0eeaabc8234002b0f,8,C0274,3,20,"% (w/v)","polyethylene glycol 20000",5
4f15c1c0eeaabc8234002b10,8,C0275,1,0.1,M,"Potassium carbonate",7.5
4f15c1c0eeaabc8234002b10,8,C0275,2,0.1,M,HEPES,7.5
4f15c1c0eeaabc8234002b10,8,C0275,3,20,"% (w/v)","polyethylene glycol 20000",7.5
4f15c1c0eeaabc8234002b11,8,C0276,1,0.1,M,"Potassium chloride",10
4f15c1c0eeaabc8234002b11,8,C0276,2,0.1,M,CAPS,10
4f15c1c0eeaabc8234002b11,8,C0276,3,20,"% (w/v)","polyethylene glycol 20000",10
4f15c1c0eeaabc8234002b12,8,C0277,1,0.1,M,"Potassium chloride",7.5
4f15c1c0eeaabc8234002b12,8,C0277,2,0.1,M,HEPES,7.5
4f15c1c0eeaabc8234002b12,8,C0277,3,20,"% (w/v)","polyethylene glycol 20000",7.5
4f15c1c0eeaabc8234002b13,8,C0278,1,0.1,M,"Potassium nitrate",6
4f15c1c0eeaabc8234002b13,8,C0278,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002b13,8,C0278,3,20,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b14,8,C0279,1,0.1,M,"Potassium nitrate",8
4f15c1c0eeaabc8234002b14,8,C0279,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b14,8,C0279,3,20,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b15,8,C0280,1,0.1,M,"Potassium nitrate",4.2
4f15c1c0eeaabc8234002b15,8,C0280,2,0.1,M,"Sodium citrate tribasic dihydrate",4.2
4f15c1c0eeaabc8234002b15,8,C0280,3,20,"% (w/v)","polyethylene glycol 20000",4.2
4f15c1c0eeaabc8234002b16,8,C0281,1,0.1,M,"Potassium phosphate monobasic",8
4f15c1c0eeaabc8234002b16,8,C0281,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b16,8,C0281,3,20,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b17,8,C0282,1,0.1,M,"Potassium phosphate monobasic",5
4f15c1c0eeaabc8234002b17,8,C0282,2,0.1,M,"Sodium acetate trihydrate",5
4f15c1c0eeaabc8234002b17,8,C0282,3,20,"% (w/v)","polyethylene glycol 20000",5
4f15c1c0eeaabc8234002b18,8,C0283,1,0.1,M,"Potassium phosphate monobasic",6
4f15c1c0eeaabc8234002b18,8,C0283,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002b18,8,C0283,3,20,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b19,8,C0284,1,0.1,M,"Potassium phosphate monobasic",9
4f15c1c0eeaabc8234002b19,8,C0284,2,0.1,M,TAPS,9
4f15c1c0eeaabc8234002b19,8,C0284,3,20,"% (w/v)","polyethylene glycol 20000",9
4f15c1c0eeaabc8234002b1a,8,C0285,1,0.1,M,"Potassium thiocyanate",7
4f15c1c0eeaabc8234002b1a,8,C0285,2,0.1,M,"Bis-Tris Propane",7
4f15c1c0eeaabc8234002b1a,8,C0285,3,20,"% (w/v)","polyethylene glycol 20000",7
4f15c1c0eeaabc8234002b1b,8,C0286,1,0.1,M,"Rubidium chloride",4.2
4f15c1c0eeaabc8234002b1b,8,C0286,2,0.1,M,"Sodium citrate tribasic dihydrate",4.2
4f15c1c0eeaabc8234002b1b,8,C0286,3,20,"% (w/v)","polyethylene glycol 20000",4.2
4f15c1c0eeaabc8234002b1c,8,C0287,1,0.1,M,"Rubidium chloride",10
4f15c1c0eeaabc8234002b1c,8,C0287,2,0.1,M,CAPS,10
4f15c1c0eeaabc8234002b1c,8,C0287,3,20,"% (w/v)","polyethylene glycol 20000",10
4f15c1c0eeaabc8234002b1d,8,C0288,1,0.1,M,"Rubidium chloride",9
4f15c1c0eeaabc8234002b1d,8,C0288,2,0.1,M,TAPS,9
4f15c1c0eeaabc8234002b1d,8,C0288,3,20,"% (w/v)","polyethylene glycol 20000",9
4f15c1c0eeaabc8234002b1e,8,C0289,1,0.1,M,"Sodium bromide",4.2
4f15c1c0eeaabc8234002b1e,8,C0289,2,0.1,M,"Sodium citrate tribasic dihydrate",4.2
4f15c1c0eeaabc8234002b1e,8,C0289,3,20,"% (w/v)","polyethylene glycol 20000",4.2
4f15c1c0eeaabc8234002b1f,8,C0290,1,0.1,M,"Sodium bromide",10
4f15c1c0eeaabc8234002b1f,8,C0290,2,0.1,M,CAPS,10
4f15c1c0eeaabc8234002b1f,8,C0290,3,20,"% (w/v)","polyethylene glycol 20000",10
4f15c1c0eeaabc8234002b20,8,C0291,1,0.1,M,"Sodium chloride",7.5
4f15c1c0eeaabc8234002b20,8,C0291,2,0.1,M,HEPES,7.5
4f15c1c0eeaabc8234002b20,8,C0291,3,20,"% (w/v)","polyethylene glycol 20000",7.5
4f15c1c0eeaabc8234002b21,8,C0292,1,0.1,M,"Sodium chloride",8
4f15c1c0eeaabc8234002b21,8,C0292,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b21,8,C0292,3,20,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b22,8,C0293,1,0.1,M,"Sodium molybdate dihydrate",7
4f15c1c0eeaabc8234002b22,8,C0293,2,0.1,M,"Bis-Tris Propane",7
4f15c1c0eeaabc8234002b22,8,C0293,3,20,"% (w/v)","polyethylene glycol 20000",7
4f15c1c0eeaabc8234002b23,8,C0294,1,0.1,M,"Sodium molybdate dihydrate",8
4f15c1c0eeaabc8234002b23,8,C0294,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b23,8,C0294,3,20,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b24,8,C0295,1,0.1,M,"Sodium nitrate",7
4f15c1c0eeaabc8234002b24,8,C0295,2,0.1,M,"Bis-Tris Propane",7
4f15c1c0eeaabc8234002b24,8,C0295,3,20,"% (w/v)","polyethylene glycol 20000",7
4f15c1c0eeaabc8234002b25,8,C0296,1,0.1,M,"Sodium phosphate monobasic",4.2
4f15c1c0eeaabc8234002b25,8,C0296,2,0.1,M,"Sodium citrate tribasic dihydrate",4.2
4f15c1c0eeaabc8234002b25,8,C0296,3,20,"% (w/v)","polyethylene glycol 20000",4.2
4f15c1c0eeaabc8234002b26,8,C0297,1,0.1,M,"Sodium phosphate monobasic",6
4f15c1c0eeaabc8234002b26,8,C0297,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002b26,8,C0297,3,20,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b27,8,C0298,1,0.1,M,"Sodium thiosulfate pentahydrate",8
4f15c1c0eeaabc8234002b27,8,C0298,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b27,8,C0298,3,20,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b28,8,C0299,1,0.1,M,"Zinc acetate dihydrate",6
4f15c1c0eeaabc8234002b28,8,C0299,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002b28,8,C0299,3,20,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b29,8,C0300,1,0.1,M,"Zinc acetate dihydrate",5
4f15c1c0eeaabc8234002b29,8,C0300,2,0.1,M,"Sodium acetate trihydrate",5
4f15c1c0eeaabc8234002b29,8,C0300,3,20,"% (w/v)","polyethylene glycol 20000",5
4f15c1c0eeaabc8234002b2a,8,C0301,1,0.1,M,"Potassium phosphate dibasic anhydrous",10
4f15c1c0eeaabc8234002b2a,8,C0301,2,0.1,M,CAPS,10
4f15c1c0eeaabc8234002b2a,8,C0301,3,20,"% (w/v)","polyethylene glycol 20000",10
4f15c1c0eeaabc8234002b2b,8,C0302,1,0.1,M,"Cobalt (II) sulfate heptahydrate",7
4f15c1c0eeaabc8234002b2b,8,C0302,2,0.1,M,"Bis-Tris Propane",7
4f15c1c0eeaabc8234002b2b,8,C0302,3,20,"% (w/v)","polyethylene glycol 20000",7
4f15c1c0eeaabc8234002b2c,8,C0303,1,0.1,M,"Lithium sulfate monohydrate",6
4f15c1c0eeaabc8234002b2c,8,C0303,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002b2c,8,C0303,3,20,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b2d,8,C0304,1,0.1,M,"Lithium sulfate monohydrate",4.2
4f15c1c0eeaabc8234002b2d,8,C0304,2,0.1,M,"Sodium citrate tribasic dihydrate",4.2
4f15c1c0eeaabc8234002b2d,8,C0304,3,20,"% (w/v)","polyethylene glycol 20000",4.2
4f15c1c0eeaabc8234002b2e,8,C0305,1,0.1,M,"Potassium phosphate tribasic",9
4f15c1c0eeaabc8234002b2e,8,C0305,2,0.1,M,TAPS,9
4f15c1c0eeaabc8234002b2e,8,C0305,3,20,"% (w/v)","polyethylene glycol 20000",9
4f15c1c0eeaabc8234002b2f,8,C0306,1,0.1,M,"Potassium phosphate tribasic",10
4f15c1c0eeaabc8234002b2f,8,C0306,2,0.1,M,CAPS,10
4f15c1c0eeaabc8234002b2f,8,C0306,3,20,"% (w/v)","polyethylene glycol 20000",10
4f15c1c0eeaabc8234002b30,8,C0307,1,0.1,M,"Ammonium thiocyanate",7.5
4f15c1c0eeaabc8234002b30,8,C0307,2,0.1,M,HEPES,7.5
4f15c1c0eeaabc8234002b30,8,C0307,3,20,"% (w/v)","polyethylene glycol 20000",7.5
4f15c1c0eeaabc8234002b31,8,C0308,1,0.1,M,"Manganese sulfate monohydrate",5
4f15c1c0eeaabc8234002b31,8,C0308,2,0.1,M,"Sodium acetate trihydrate",5
4f15c1c0eeaabc8234002b31,8,C0308,3,20,"% (w/v)","polyethylene glycol 20000",5
4f15c1c0eeaabc8234002b32,8,C0309,1,1.5,M,"Ammonium sulfate",5.21
4f15c1c0eeaabc8234002b32,8,C0309,2,25,"% (v/v)","Glycerol anhydrous",5.21
4f15c1c0eeaabc8234002b33,8,C0310,1,10,"% (v/v)","Glycerol anhydrous",8.51
4f15c1c0eeaabc8234002b33,8,C0310,2,3.6,M,"Sodium formate",8.51
4f15c1c0eeaabc8234002b34,8,C0311,1,0.1,M,"Magnesium nitrate hexahydrate",5
4f15c1c0eeaabc8234002b34,8,C0311,2,0.1,M,"Sodium acetate trihydrate",5
4f15c1c0eeaabc8234002b34,8,C0311,3,20,"% (w/v)","polyethylene glycol 20000",5
4f15c1c0eeaabc8234002b35,8,C0312,1,0.1,M,"Magnesium nitrate hexahydrate",8
4f15c1c0eeaabc8234002b35,8,C0312,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b35,8,C0312,3,20,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b36,8,C0313,1,0.1,M,"Magnesium nitrate hexahydrate",7
4f15c1c0eeaabc8234002b36,8,C0313,2,0.1,M,"Bis-Tris Propane",7
4f15c1c0eeaabc8234002b36,8,C0313,3,20,"% (w/v)","polyethylene glycol 20000",7
4f15c1c0eeaabc8234002b37,8,C0314,1,0.1,M,"Ammonium bromide",7
4f15c1c0eeaabc8234002b37,8,C0314,2,0.1,M,"Bis-Tris Propane",7
4f15c1c0eeaabc8234002b37,8,C0314,3,40,"% (w/v)","polyethylene glycol 20000",7
4f15c1c0eeaabc8234002b38,8,C0315,1,0.1,M,"Ammonium chloride",6
4f15c1c0eeaabc8234002b38,8,C0315,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002b38,8,C0315,3,40,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b39,8,C0316,1,0.1,M,"Ammonium chloride",7
4f15c1c0eeaabc8234002b39,8,C0316,2,0.1,M,"Bis-Tris Propane",7
4f15c1c0eeaabc8234002b39,8,C0316,3,40,"% (w/v)","polyethylene glycol 20000",7
4f15c1c0eeaabc8234002b3a,8,C0317,1,0.1,M,"Ammonium nitrate",8
4f15c1c0eeaabc8234002b3a,8,C0317,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b3a,8,C0317,3,40,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b3b,8,C0318,1,0.1,M,"Ammonium nitrate",5
4f15c1c0eeaabc8234002b3b,8,C0318,2,0.1,M,"Sodium acetate trihydrate",5
4f15c1c0eeaabc8234002b3b,8,C0318,3,40,"% (w/v)","polyethylene glycol 20000",5
4f15c1c0eeaabc8234002b3c,8,C0319,1,0.1,M,"Ammonium phosphate monobasic",4.2
4f15c1c0eeaabc8234002b3c,8,C0319,2,0.1,M,"Sodium citrate tribasic dihydrate",4.2
4f15c1c0eeaabc8234002b3c,8,C0319,3,40,"% (w/v)","polyethylene glycol 20000",4.2
4f15c1c0eeaabc8234002b3d,8,C0320,1,0.1,M,"Ammonium phosphate monobasic",8
4f15c1c0eeaabc8234002b3d,8,C0320,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b3d,8,C0320,3,40,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b3e,8,C0321,1,0.1,M,"Ammonium phosphate dibasic",7
4f15c1c0eeaabc8234002b3e,8,C0321,2,0.1,M,"Bis-Tris Propane",7
4f15c1c0eeaabc8234002b3e,8,C0321,3,20,"% (w/v)","polyethylene glycol 20000",7
4f15c1c0eeaabc8234002b3f,8,C0322,1,0.1,M,"Ammonium sulfate",4.2
4f15c1c0eeaabc8234002b3f,8,C0322,2,0.1,M,"Sodium citrate tribasic dihydrate",4.2
4f15c1c0eeaabc8234002b3f,8,C0322,3,40,"% (w/v)","polyethylene glycol 20000",4.2
4f15c1c0eeaabc8234002b40,8,C0323,1,0.1,M,"Ammonium sulfate",8
4f15c1c0eeaabc8234002b40,8,C0323,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b40,8,C0323,3,40,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b41,8,C0324,1,0.1,M,"Ammonium sulfate",5
4f15c1c0eeaabc8234002b41,8,C0324,2,0.1,M,"Sodium acetate trihydrate",5
4f15c1c0eeaabc8234002b41,8,C0324,3,40,"% (w/v)","polyethylene glycol 20000",5
4f15c1c0eeaabc8234002b42,8,C0325,1,0.09,M,"Sodium citrate tribasic dihydrate",5.6
4f15c1c0eeaabc8234002b42,8,C0325,2,25.5,"% (w/v)","polyethylene glycol 4000",5.6
4f15c1c0eeaabc8234002b42,8,C0325,3,15,"% (v/v)","Glycerol anhydrous",5.6
4f15c1c0eeaabc8234002b42,8,C0325,4,0.17,M,"Ammonium acetate",5.6
4f15c1c0eeaabc8234002b43,8,C0326,1,0.1,M,"Calcium acetate",7
4f15c1c0eeaabc8234002b43,8,C0326,2,0.1,M,"Bis-Tris Propane",7
4f15c1c0eeaabc8234002b43,8,C0326,3,40,"% (w/v)","polyethylene glycol 20000",7
4f15c1c0eeaabc8234002b44,8,C0327,1,0.1,M,"Lithium bromide",10
4f15c1c0eeaabc8234002b44,8,C0327,2,0.1,M,CAPS,10
4f15c1c0eeaabc8234002b44,8,C0327,3,40,"% (w/v)","polyethylene glycol 20000",10
4f15c1c0eeaabc8234002b45,8,C0328,1,0.1,M,"Lithium bromide",7.5
4f15c1c0eeaabc8234002b45,8,C0328,2,0.1,M,HEPES,7.5
4f15c1c0eeaabc8234002b45,8,C0328,3,40,"% (w/v)","polyethylene glycol 20000",7.5
4f15c1c0eeaabc8234002b46,8,C0329,1,0.1,M,"Lithium bromide",6
4f15c1c0eeaabc8234002b46,8,C0329,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002b46,8,C0329,3,40,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b47,8,C0330,1,0.1,M,"Lithium chloride",8
4f15c1c0eeaabc8234002b47,8,C0330,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b47,8,C0330,3,40,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b48,8,C0331,1,0.1,M,"Magnesium acetate tetrahydrate",6
4f15c1c0eeaabc8234002b48,8,C0331,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002b48,8,C0331,3,40,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b49,8,C0332,1,0.1,M,"Magnesium acetate tetrahydrate",9
4f15c1c0eeaabc8234002b49,8,C0332,2,0.1,M,TAPS,9
4f15c1c0eeaabc8234002b49,8,C0332,3,40,"% (w/v)","polyethylene glycol 20000",9
4f15c1c0eeaabc8234002b4a,8,C0333,1,0.1,M,"Magnesium acetate tetrahydrate",5
4f15c1c0eeaabc8234002b4a,8,C0333,2,0.1,M,"Sodium acetate trihydrate",5
4f15c1c0eeaabc8234002b4a,8,C0333,3,40,"% (w/v)","polyethylene glycol 20000",5
4f15c1c0eeaabc8234002b4b,8,C0334,1,0.1,M,"Magnesium chloride hexahydrate",5
4f15c1c0eeaabc8234002b4b,8,C0334,2,0.1,M,"Sodium acetate trihydrate",5
4f15c1c0eeaabc8234002b4b,8,C0334,3,40,"% (w/v)","polyethylene glycol 20000",5
4f15c1c0eeaabc8234002b4c,8,C0335,1,0.1,M,"Magnesium sulfate heptahydrate",5
4f15c1c0eeaabc8234002b4c,8,C0335,2,0.1,M,"Sodium acetate trihydrate",5
4f15c1c0eeaabc8234002b4c,8,C0335,3,20,"% (w/v)","polyethylene glycol 20000",5
4f15c1c0eeaabc8234002b4d,8,C0336,1,0.1,M,"Magnesium sulfate heptahydrate",6
4f15c1c0eeaabc8234002b4d,8,C0336,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002b4d,8,C0336,3,20,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b4e,8,C0337,1,0.1,M,"Magnesium sulfate heptahydrate",9
4f15c1c0eeaabc8234002b4e,8,C0337,2,0.1,M,TAPS,9
4f15c1c0eeaabc8234002b4e,8,C0337,3,20,"% (w/v)","polyethylene glycol 20000",9
4f15c1c0eeaabc8234002b4f,8,C0338,1,0.1,M,"Potassium acetate",9
4f15c1c0eeaabc8234002b4f,8,C0338,2,0.1,M,TAPS,9
4f15c1c0eeaabc8234002b4f,8,C0338,3,40,"% (w/v)","polyethylene glycol 20000",9
4f15c1c0eeaabc8234002b50,8,C0339,1,0.1,M,"Potassium bromide",10
4f15c1c0eeaabc8234002b50,8,C0339,2,0.1,M,CAPS,10
4f15c1c0eeaabc8234002b50,8,C0339,3,40,"% (w/v)","polyethylene glycol 20000",10
4f15c1c0eeaabc8234002b51,8,C0340,1,0.1,M,"Potassium bromide",6
4f15c1c0eeaabc8234002b51,8,C0340,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002b51,8,C0340,3,40,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b52,8,C0341,1,0.1,M,"Potassium carbonate",6
4f15c1c0eeaabc8234002b52,8,C0341,2,0.1,M,"MES monohydrate",6
4f15c1c0eeaabc8234002b52,8,C0341,3,40,"% (w/v)","polyethylene glycol 20000",6
4f15c1c0eeaabc8234002b53,8,C0342,1,0.1,M,"Potassium carbonate",9
4f15c1c0eeaabc8234002b53,8,C0342,2,0.1,M,TAPS,9
4f15c1c0eeaabc8234002b53,8,C0342,3,40,"% (w/v)","polyethylene glycol 20000",9
4f15c1c0eeaabc8234002b54,8,C0343,1,0.1,M,"Potassium chloride",8
4f15c1c0eeaabc8234002b54,8,C0343,2,0.1,M,Tris,8
4f15c1c0eeaabc8234002b54,8,C0343,3,40,"% (w/v)","polyethylene glycol 20000",8
4f15c1c0eeaabc8234002b55,8,C0344,1,0.1,M,"Potassium chloride",7
4f15c1c0eeaabc8234002b55,8,C0344,2,0.1,M,"Bis-Tris Propane",7
4f15c1c0eeaabc8234002b55,8,C0344,3,40,"% (w/v)","polyethylene glycol 20000",7
4f15c1c0eeaabc8234002b56,8,C0345,1,0.1,M,"Potassium chloride",4.2
4f15c1c0eeaabc8234002b56,8,C0345,2,0.1,M,"Sodium citrate tribasic dihydrate",4.2
4f15c1c0eeaabc8234002b56,8,C0345,3,40,"% (w/v)","polyethylene glycol 20000",4.2
4f15c1c0eeaabc8234002b57,8,C0346,1,0.1,M,"Potassium nitrate",7.5
4f15c1c0eeaabc8234002b57,8,C0346,2,0.1,M,HEPES,7.5
4f15c1c0eeaabc8234002b57,8,C0346,3,40,"% (w/v)","polyethylene glycol 20000",7.5
4f15c1c0eeaabc8234002b58,8,C0347,1,0.1,M,"Potassium nitrate",5
4f15c1c0eeaabc8234002b58,8,C0347,2,0.1,M,"Sodium acetate trihydrate",5
4f15c1c0eeaabc8234002b58,8,C0347,3,40,"% (w/v)","polyethylene glycol 20000",5
4f15c1c0eeaabc8234002b59,8,C0348,1,0.1,M,"Potassium nitrate",9
4f15c1c0eeaabc8234002b59,8,C0348,2,0.1,M,TAPS,9
4f15c1c0eeaabc8234002b59,8,C0348,3,40,"% (w/v)","polyethylene glycol 20000",9
4f15c1c0eeaabc8234002b5a,8,C0349,1,0.1,M,"Potassium phosphate monobasic",9
